England	ESPN | Raikkonen: Ferrari will be better in Malaysia: Kimi Raikkonen expects Ferrari to be even more compe... http://t.co/lVSvdcF84n #F1	Thu Mar 26 08:18:20 +0000 2015	United Kingdom
None	From ESPN : Raikkonen: Ferrari will be better in Malaysia: Kimi Raikkonen expects Ferrari to be ... http://t.co/8aRGzW8LjF #F1LiveStream	Thu Mar 26 08:18:21 +0000 2015	Hungary
New York	HotWheels REDLINE CLASSIC 32 FORD VICKY 1969 PURPLE - Full read by eBay http://t.co/iHA1JntEsH http://t.co/kUSZfIAzyf	Thu Mar 26 08:18:31 +0000 2015	United States
New York	Vintage NINCO Classics FERRARI 166 MM 1/32 Slot Car / Scalextric / SCX - Full read by eBay http://t.co/w6BgGbqXGX http://t.co/OdF3W0oYvf	Thu Mar 26 08:18:32 +0000 2015	United States
Alaska	RT @ScuderiaFerrari: .@Ferrari No need to say where Seb is with a #Ferrari #CaliforniaT ..! Clues? We are racing here this weekend #MalGP h…	Thu Mar 26 08:18:34 +0000 2015	United States
None	RT @DeshGujarat: Sanand plant of Ford provides direct employment to 2500 http://t.co/SoNIesKg5y (picture: inauguration ceremony today) http…	Thu Mar 26 08:18:34 +0000 2015	India
None	RT @StartupSupaStar: "Anyone who stops learning is old, whether at twenty or eighty. Anyone who keeps learning..." -Henry Ford http://t.co/…	Thu Mar 26 08:18:37 +0000 2015	United Kingdom
None	New closing dates at Ford - check out their Hub and see what opportunities are still open to apply for! http://t.co/VfCO0MQICj	Thu Mar 26 08:18:44 +0000 2015	United Kingdom
New York	Ford aims to triple exports from India with $1 billion plant: SANAND, Gujarat (Reuters) - Ford Motor Co has in... http://t.co/oIN0KEe6Sg	Thu Mar 26 08:18:45 +0000 2015	United States
None	My New Car http://t.co/txOpdjer6O #Nissan #QashQai	Thu Mar 26 08:18:49 +0000 2015	United Kingdom
None	Newbie http://t.co/egNTzYCaWS #Nissan #QashQai http://t.co/wejmWp8vOU	Thu Mar 26 08:18:49 +0000 2015	United Kingdom
New York	Ford : Mustang COUPE GT 2009 roush p 51 b mustang - Full read by eBay http://t.co/swrzBUnr83 http://t.co/DNeGN77V6x	Thu Mar 26 08:18:53 +0000 2015	United States
Maharashtra	this is what development can do. @DeshGujarat Sanand plant of Ford provides direct employment to 2500	Thu Mar 26 08:19:05 +0000 2015	India
New York	Ford : Mustang COUPE GT 2009 roush p 51 b mustang - Full read by eBay http://t.co/4EsuqyhSJe http://t.co/aSsykCVQUP	Thu Mar 26 08:19:09 +0000 2015	United States
New York	Ford : Mustang COUPE GT 2009 roush p 51 b mustang - Full read by eBay http://t.co/qRgtKuu0Jo http://t.co/5Dzzg10y64	Thu Mar 26 08:19:15 +0000 2015	United States
England	RT @ScuderiaFerrari: .@Ferrari No need to say where Seb is with a #Ferrari #CaliforniaT ..! Clues? We are racing here this weekend #MalGP h…	Thu Mar 26 08:19:19 +0000 2015	United Kingdom
New South Wales	@DeshGujarat Hope they  Watching Cricket on Big Screen...@Ford	Thu Mar 26 08:19:20 +0000 2015	Australia
None	What is the millennium development goal on gender equality all about? | Liz Ford http://t.co/PLp8PUzOG5	Thu Mar 26 08:19:21 +0000 2015	United Kingdom
None	RT @analisaaa: You're a Ferrari with no engine. You're nice and shiny on the outside but on the inside, you ain't shit.	Thu Mar 26 08:19:23 +0000 2015	None
England	.@FelicityMorse YES granny hair is big. Also "Are you being served?" Is back on telly. Soon we'll be drinking Panda pops in Ford Escorts	Thu Mar 26 08:19:26 +0000 2015	United Kingdom
England	RT @verge: Watch a Tesla P85D drag race against a Ferrari F12berlinetta http://t.co/kjveXva9Bi http://t.co/90aNLfgnQa	Thu Mar 26 08:19:36 +0000 2015	United Kingdom
North Carolina	Can't sleep like them boys on the ford!!	Thu Mar 26 08:19:48 +0000 2015	United States
None	RT @OnlyHypercar: Another great GTO pic not mine #ferrari #ferrari599 #ferrarigto #ferrari599gto #berlinetta #supercar #supercars #hy… http…	Thu Mar 26 08:19:49 +0000 2015	Puerto Rico
New York	Ford : Mustang COUPE GT 2009 roush p 51 b mustang - Full read by eBay http://t.co/DBmrOIGbtS http://t.co/nk6meVJy7A	Thu Mar 26 08:19:58 +0000 2015	United States
Texas	@VinceSmokesGood shoutout ford and its toughness	Thu Mar 26 08:19:59 +0000 2015	United States
None	Sponsored by Ford the newly announced Rolling Stones concert will be called the Model T Season @absrdNEWS @ChiliChallis1	Thu Mar 26 08:20:03 +0000 2015	None
New York	Ford : Mustang COUPE GT 2009 roush p 51 b mustang - Full read by eBay http://t.co/ycsYFTDAVI http://t.co/kYXShgAbCk	Thu Mar 26 08:20:07 +0000 2015	United States
Maharashtra	RT @odmag: Three new products from @FordIndia this year - and the new #Endeavour #SUV is one of them. http://t.co/psvbBV8WOz http://t.co/Wx…	Thu Mar 26 08:20:12 +0000 2015	India
New York	Ford : Mustang COUPE GT 2009 roush p 51 b mustang - Full read by eBay http://t.co/4HB121zE1x http://t.co/LnHj0xDqiS	Thu Mar 26 08:20:14 +0000 2015	United States
Washington	@bathrugby taking RL lessons - Mike Ford on how RU has bennefitted and continues to do so from #rugbyleague input    http://t.co/Vb31V2M4Fv	Thu Mar 26 08:20:17 +0000 2015	United States
Florida	FREE DAY RENTAL bonus w/when you LIKE &amp; SHARE - Haiti SUV Rentals $69/day https://t.co/WZyaftbUIs http://t.co/W4rCilQxOs	Thu Mar 26 08:20:21 +0000 2015	United States
None	FREE DAY RENTAL bonus w/when you LIKE &amp; SHARE - Haiti SUV Rentals $69/day https://t.co/YjXloN3fZz http://t.co/UV2l9wsNpU	Thu Mar 26 08:20:21 +0000 2015	United States
Florida	FREE DAY RENTAL bonus w/when you LIKE &amp; SHARE - Haiti SUV Rentals $69/day https://t.co/N5taZ1riDh http://t.co/4yqGUOgXw6	Thu Mar 26 08:20:21 +0000 2015	United States
Florida	FREE DAY RENTAL bonus w/when you LIKE &amp; SHARE - Haiti SUV Rentals $69/day https://t.co/R0R7t5n9ss http://t.co/5oCfcQtXkf	Thu Mar 26 08:20:22 +0000 2015	United States
Florida	FREE DAY RENTAL bonus w/when you LIKE &amp; SHARE - Haiti SUV Rentals $69/day https://t.co/xNVBkPy1cK http://t.co/0goY08zxSq	Thu Mar 26 08:20:22 +0000 2015	United States
New York	Ford : Mustang COUPE GT 2009 roush p 51 b mustang - Full read by eBay http://t.co/tttHNPHBmM http://t.co/2XaxDTLAgD	Thu Mar 26 08:20:22 +0000 2015	United States
Central Region	RT @DeshGujarat: Sanand plant of Ford provides direct employment to 2500 http://t.co/SoNIesKg5y (picture: inauguration ceremony today) http…	Thu Mar 26 08:20:32 +0000 2015	Nepal
New York	HotWheels REDLINE CLASSIC 32 FORD VICKY 1969 PURPLE - Full read by eBay http://t.co/DHepu2U7FF http://t.co/SB1RsnYMR5	Thu Mar 26 08:20:34 +0000 2015	United States
None	RT @ScuderiaFerrari: .@Ferrari No need to say where Seb is with a #Ferrari #CaliforniaT ..! Clues? We are racing here this weekend #MalGP h…	Thu Mar 26 08:20:34 +0000 2015	None
New York	Vintage NINCO Classics FERRARI 166 MM 1/32 Slot Car / Scalextric / SCX - Full read by eBay http://t.co/x7ZGWdnsrr http://t.co/gLSJvdtffB	Thu Mar 26 08:20:35 +0000 2015	United States
None	Today, Ford plant has started manufacturing in Sanand,Gujarat. It has created 10,000 direct jobs for the youth (no idea about indirect jobs)	Thu Mar 26 08:20:35 +0000 2015	None
None	RT @LorenzoDL83: #Gazzetta "Ferrari already tested with #Sauber the new more powerful PU, only 30hp less than Mercedes, debut in May" http:…	Thu Mar 26 08:20:43 +0000 2015	Austria
None	BEAUTY NEWS &gt; http://t.co/bYiMfInDqn #54372 TOM FORD BEAUTY~LIP COLOR/LIPSTICK~MOROCCAN ROUGE~D/C &amp; HTF 0.10 oz/3… http://t.co/1OdGNczM02	Thu Mar 26 08:20:47 +0000 2015	United States
None	BEAUTY NEWS &gt; http://t.co/6beZYpEgL3 #54372 HOLIDAY 2014 Tom Ford Beauty Lip Color Matte Lipstick 06 FLAME Authen… http://t.co/In5n6sfAtJ	Thu Mar 26 08:20:49 +0000 2015	United States
Moscow	Kimi Raikkonen says #Ferrari will be better at the Malaysian Grand Prix #F1 #Formula1 http://t.co/o8yplNSbgp	Thu Mar 26 08:20:51 +0000 2015	Russia
Alabama	Ford Mustang 1965 Ken Block: Gorgeous car of good quality for your game! http://t.co/egQIMVEsdc	Thu Mar 26 08:20:57 +0000 2015	United States
Florida	RT @econetzimbabwe: #Inspiration When everything seems to be going against you, remember that the airplane takes off against the wind, not …	Thu Mar 26 08:21:06 +0000 2015	United States
New York	Make your 2016 Nissan GT-R gold for just $1k http://t.co/wRKla4TvCU http://t.co/6lD72B7NPI	Thu Mar 26 08:21:15 +0000 2015	United States
None	“@CBCToronto" Privacy watchdog wants #RobFord medical-records ... to be charged http://t.co/KWUJZuZHHL http://t.co/CjJpgkCm7f #cdnpoIi L o L	Thu Mar 26 08:21:15 +0000 2015	None
None	Drug trial for pal of ex-Toronto mayor Rob Ford continues http://t.co/IB3St6BHbm	Thu Mar 26 08:21:19 +0000 2015	Netherlands
New York	Ford : E-Series Van TV / DVD VERY NICE 2012 MODEL FORD RAISED ROOF 9 PASS. CONVERSION VAN.… http://t.co/vBCpiGFORh http://t.co/M6qQnOTmHB	Thu Mar 26 08:21:22 +0000 2015	United States
None	Buy used  Nissan Fairlady Z Z33-502979 Sports Cars - 1698297: 2009, Manual, Petrol, Pea... http://t.co/0YvTP1Np2v http://t.co/J7SX4Fbd6u	Thu Mar 26 08:21:25 +0000 2015	Japan
Delhi	@Ford global CEO Mark Fields takes on the stage #FordSanand http://t.co/7j9MCopZNA	Thu Mar 26 08:21:29 +0000 2015	India
None	#PANTONE X..X @ Ford Glory Plaza https://t.co/aOvNWEWJae	Thu Mar 26 08:21:51 +0000 2015	Hong Kong
None	RT @guardian: What is the millennium development goal on gender equality all about? | Liz Ford http://t.co/WrSBsJag5x	Thu Mar 26 08:21:55 +0000 2015	United Kingdom
Alabama	THIS WEEKEND!!! AT DEE FORD'S!!! COME JOIN THE PARTY!!! TWO BANDS...TWO STAGES...ONE FAN-TAB-A-ROCKIN',... http://t.co/q348KtNDIt	Thu Mar 26 08:22:00 +0000 2015	United States
None	RT @ScuderiaFerrari: .@Ferrari No need to say where Seb is with a #Ferrari #CaliforniaT ..! Clues? We are racing here this weekend #MalGP h…	Thu Mar 26 08:22:06 +0000 2015	None
New York	Ford : Mustang COUPE GT 2009 roush p 51 b mustang - Full read by eBay http://t.co/QfJPyqnYnK http://t.co/8mi2y8q8Gu	Thu Mar 26 08:22:08 +0000 2015	United States
New York	Ford : Mustang COUPE GT 2009 roush p 51 b mustang - Full read by eBay http://t.co/SNOZgybX21 http://t.co/gjVAMRKD77	Thu Mar 26 08:22:09 +0000 2015	United States
England	RT @guardian: What is the millennium development goal on gender equality all about? | Liz Ford http://t.co/WrSBsJag5x	Thu Mar 26 08:22:10 +0000 2015	United Kingdom
None	Buying a Ford Ranger. #whynotkuma #stressedout LOL 😎 (@ Ford San Nicolas Ilocos Norte) https://t.co/WJ4oqRz7Lu	Thu Mar 26 08:22:11 +0000 2015	None
None	My Harry Potter Ford Anglia illustration is coming along nicely! http://t.co/njnEvuGVuI	Thu Mar 26 08:22:15 +0000 2015	United Kingdom
KwaZulu-Natal	RT @BiIlionairesDay: Black on black #Ferrari 458. http://t.co/satVwBql0X	Thu Mar 26 08:22:18 +0000 2015	South Africa
Odisha	RT @Fact: The Dubai police fleet includes a Lamborghini, Ferrari and Bentley. This is to allow them to catch speeders who can outrun other …	Thu Mar 26 08:22:19 +0000 2015	India
Berlin	RSD Radio is playing Robben Ford - Riley B. King	Thu Mar 26 08:22:22 +0000 2015	Germany
California	BRIEF-Ford Motor says Gujarat plant to have an initial annual capacity of 240,000 vehicles http://t.co/TqF4Tuvoxi… http://t.co/C0QJpTm8pq	Thu Mar 26 08:22:23 +0000 2015	United States
None	BRIEF-Ford Motor says Gujarat plant to have an initial annual capacity of 240,000 vehicles http://t.co/808gR68fR9… http://t.co/sp4GkH5V6T	Thu Mar 26 08:22:24 +0000 2015	Singapore
Hlavní město Praha	One dirty ass fro today! 😍 Video coming soon on http://t.co/FcUolJkjw1 #novitec #ferrari #nlargo… https://t.co/mESeIARIlG	Thu Mar 26 08:22:30 +0000 2015	Czech Republic
Hokkaido Prefecture	RT @Nissan: RT for #GTR #NISMO. FAVE for #370Z #NISMO. http://t.co/NCIAD5DKI1	Thu Mar 26 08:22:31 +0000 2015	Japan
Hlavní město Praha	One dirty ass fro today!  Video coming soon on http://t.co/FcUolJkjw1 #novitec #ferrari #nlargo #dirtycars... http://t.co/gyCfZY5mwb	Thu Mar 26 08:22:32 +0000 2015	Czech Republic
Rivers	Ferrari have set their sights on third and fourth in Malaysia while they also believe they can reduce the (cont) http://t.co/pOraxw3dYJ	Thu Mar 26 08:22:33 +0000 2015	Nigeria
California	RT @Nissan: RT for #GTR #NISMO. FAVE for #370Z #NISMO. http://t.co/NCIAD5DKI1	Thu Mar 26 08:22:36 +0000 2015	United States
None	RT @lheezna: @MMCAKOREA illustrations for "The Politics of Craft: After Ford 151 @ Glasgow School of Art"  #나만의뮤지엄 #inspirationMW http://t.…	Thu Mar 26 08:22:37 +0000 2015	None
Maharashtra	@Nissan_India #Patrol. Set for India. Petrol power. Big on size. What else? Detailed look at the SUV here @Zigwheels. http://t.co/aHyJq1cH6d	Thu Mar 26 08:22:38 +0000 2015	India
California	RT @BiIlionaires: Galaxy wrapped Nissan GTR 😁🌌 http://t.co/ju9YmSIEVx	Thu Mar 26 08:22:38 +0000 2015	United States
None	RT @Fact: The Dubai police fleet includes a Lamborghini, Ferrari and Bentley. This is to allow them to catch speeders who can outrun other …	Thu Mar 26 08:22:43 +0000 2015	Philippines
England	We also tinted this #Ford #Focus in a 23% shade to replicate factory tinted glass http://t.co/xybBlv31f2	Thu Mar 26 08:22:51 +0000 2015	United Kingdom
None	RT @LorenzoDL83: #Gazzetta "#Ferrari PU nearly reaches 800 hp, to whom should be added at least 20 with the 1st development. Mercedes alrea…	Thu Mar 26 08:22:56 +0000 2015	Austria
None	Ford aims to triple exports from India with $1 billion plant http://t.co/sVQlDrmez9	Thu Mar 26 08:22:57 +0000 2015	None
Madhya Pradesh	ISBPL: #NEWS Ford India to launch three new products in 2015:  Ford India to launch three new products in 2015 http://t.co/xj6TSnLk8g	Thu Mar 26 08:22:59 +0000 2015	India
Michigan	Ford India to launch three new products in 2015:  Ford India to launch three new products in 2015 http://t.co/syjmZQFyV2	Thu Mar 26 08:23:04 +0000 2015	United States
Maharashtra	#Ford aims to triple exports from India with $1 bln plant http://t.co/YSRmlmz49d	Thu Mar 26 08:23:06 +0000 2015	India
New York	Ford : Mustang COUPE GT 2009 roush p 51 b mustang - Full read by eBay http://t.co/QhVKWAZV7s http://t.co/mKJQMTJbIu	Thu Mar 26 08:23:09 +0000 2015	United States
New York	Ford : Mustang COUPE GT 2009 roush p 51 b mustang - Full read by eBay http://t.co/EcFkfm8WLJ http://t.co/52lUi794bt	Thu Mar 26 08:23:09 +0000 2015	United States
None	Car Lock Picks: FORD, MERC, BMW, AUDI, HONDA &amp; MORE: http://t.co/QZH2NUAI5j http://t.co/t5Ab4PEdGw	Thu Mar 26 08:23:16 +0000 2015	United Kingdom
New York	HotWheels REDLINE CLASSIC 32 FORD VICKY 1969 PURPLE - Full read by eBay http://t.co/0u88r9CoR7 http://t.co/B3kfH9pgNx	Thu Mar 26 08:23:23 +0000 2015	United States
New York	Ford : Mustang COUPE GT 2009 roush p 51 b mustang - Full read by eBay http://t.co/lnw4gjeRXn http://t.co/IPghnYsmuH	Thu Mar 26 08:23:23 +0000 2015	United States
New York	Vintage NINCO Classics FERRARI 166 MM 1/32 Slot Car / Scalextric / SCX - Full read by eBay http://t.co/I5ja9HdDvw http://t.co/9THNnerOUS	Thu Mar 26 08:23:23 +0000 2015	United States
North Carolina	Lita Ford - Crave http://t.co/lOaboT6RQJ #nowplaying #listenlive	Thu Mar 26 08:23:25 +0000 2015	United States
Markazi	RT @OnlyHypercar: Another great GTO pic not mine #ferrari #ferrari599 #ferrarigto #ferrari599gto #berlinetta #supercar #supercars #hy… http…	Thu Mar 26 08:23:28 +0000 2015	Iran
Haryana	RT @moneycontrolcom: #Ford aims to triple exports from India with $1 bln plant http://t.co/YSRmlmz49d	Thu Mar 26 08:23:33 +0000 2015	India
None	Beauty Deals http://t.co/03wC3YxfLO late50s &amp;1960's Set of 4 101/2" Ford Wheel Cover Hubcaps &amp; 4 14" Beauty Rings… http://t.co/OwFQ7Aocii	Thu Mar 26 08:23:38 +0000 2015	United States
None	RT @guardian: What is the millennium development goal on gender equality all about? | Liz Ford http://t.co/WrSBsJag5x	Thu Mar 26 08:23:41 +0000 2015	United Kingdom
None	RT @onlymotors: The new #Ford S-MAX must be the only choice for a family bus #cars #onlymotors http://t.co/BpfobLA2A7 http://t.co/LmCXPhWpX4	Thu Mar 26 08:23:45 +0000 2015	None
Kentucky	RT @LibertyWalkCars: Tuned 370z #Nissan http://t.co/uxJsyhZLda	Thu Mar 26 08:23:47 +0000 2015	United States
None	BEAUTY &gt; http://t.co/OeqkswpCnW Deals #62019 Tom Ford Beauty eye shadow palette in ENCHANTED BNIB rare sold out i… http://t.co/VwPjRIsqSd	Thu Mar 26 08:23:47 +0000 2015	United States
None	RT @Fact: The Dubai police fleet includes a Lamborghini, Ferrari and Bentley. This is to allow them to catch speeders who can outrun other …	Thu Mar 26 08:23:55 +0000 2015	Lebanon
Makkah Province	RT @RoadandTrack: Make your 2016 Nissan GT-R gold for just $1k http://t.co/wRKla4TvCU http://t.co/6lD72B7NPI	Thu Mar 26 08:24:13 +0000 2015	Saudi Arabia
Tennessee	RT @ScuderiaFerrari: .@Ferrari No need to say where Seb is with a #Ferrari #CaliforniaT ..! Clues? We are racing here this weekend #MalGP h…	Thu Mar 26 08:24:15 +0000 2015	United States
Maharashtra	RT @motorbeam: http://t.co/P8oVEVniIu 2016 #Ford #Endeavour Spotted Testing In India For The First Time @FordIndia http://t.co/3UE9OHvgtz	Thu Mar 26 08:24:24 +0000 2015	India
New York	HotWheels REDLINE CLASSIC 32 FORD VICKY 1969 PURPLE - Full read by eBay http://t.co/OhlTwsrsor http://t.co/Tcs0ryI1gy	Thu Mar 26 08:24:27 +0000 2015	United States
New York	Vintage NINCO Classics FERRARI 166 MM 1/32 Slot Car / Scalextric / SCX - Full read by eBay http://t.co/qTaMn8ZqED http://t.co/Yt5mAt23Gb	Thu Mar 26 08:24:28 +0000 2015	United States
Victoria	Can’t stand the ‘Metro’ in the Ford ad. Can’t even change a wheel!  Or maybe a Grindr hook up with the RACV guy?#ifyouaretheone	Thu Mar 26 08:24:35 +0000 2015	Australia
Oklahoma	Don't find fault, find a remedy. - Henry Ford	Thu Mar 26 08:24:35 +0000 2015	United States
New York	Ford : Mustang COUPE GT 2009 roush p 51 b mustang - Full read by eBay http://t.co/sTDdZaM70V http://t.co/eiKWYJEWgn	Thu Mar 26 08:24:36 +0000 2015	United States
Abu Dhabi	@JenDoula #EtihadSuggests a day at Ferrari World! Strap yourself into the fastest roller coaster on the planet #AbuDhabi #UAE 2/2 *DP	Thu Mar 26 08:24:38 +0000 2015	United Arab Emirates
New York	Ford : Mustang COUPE GT 2009 roush p 51 b mustang - Full read by eBay http://t.co/YjYp16Jbzp http://t.co/SIA8qpZAyF	Thu Mar 26 08:24:41 +0000 2015	United States
England	RT @Nissan: RT for #GTR #NISMO. FAVE for #370Z #NISMO. http://t.co/NCIAD5DKI1	Thu Mar 26 08:24:42 +0000 2015	United Kingdom
None	My best friend is the one who brings out the best in me. – Henry Ford .. I love you to the moon 💐💐.… https://t.co/I0jYKGUXLc	Thu Mar 26 08:24:48 +0000 2015	None
Maharashtra	RT @burzeenb: @bertrandOD Presence of Mark Fields at showcase of the #Figoaspire goes to show how impt the car is 4 Ford in India. Failure …	Thu Mar 26 08:24:49 +0000 2015	India
Sarawak	RT @ScuderiaFerrari: .@Ferrari No need to say where Seb is with a #Ferrari #CaliforniaT ..! Clues? We are racing here this weekend #MalGP h…	Thu Mar 26 08:24:53 +0000 2015	Malaysia
None	Raikkonen: Ferrari will be better in Malaysia http://t.co/wmReP9BpxD Kimi Raikkonen expects Ferrari to be even more competitive in Malays…	Thu Mar 26 08:24:58 +0000 2015	United States
Delhi	First look at the @Ford @FordIndia #FigoAspire at #FordSanand @KanikaSood14 @ShantonilNag on sale later this yr http://t.co/4HHUAunqTz	Thu Mar 26 08:24:58 +0000 2015	India
Haifa District	RT @OnlyHypercar: Another great GTO pic not mine #ferrari #ferrari599 #ferrarigto #ferrari599gto #berlinetta #supercar #supercars #hy… http…	Thu Mar 26 08:24:59 +0000 2015	Israel
None	RT @lheezna: @MMCAKOREA illustrations for "The Politics of Craft: After Ford 151 @ Glasgow School of Art"  #나만의뮤지엄 #inspirationMW http://t.…	Thu Mar 26 08:25:01 +0000 2015	None
New York	Ford : Mustang COUPE GT 2009 roush p 51 b mustang - Full read by eBay http://t.co/dyNzJocDdo http://t.co/AoV84zREgy	Thu Mar 26 08:25:01 +0000 2015	United States
Florida	For sale -&gt; 2010 #Ford #E-Series Van in #Elmsford, NY  http://t.co/3KLYOPlSGX	Thu Mar 26 08:25:02 +0000 2015	United States
None	RT @onlymotors: The new #Ford S-MAX must be the only choice for a family bus #cars #onlymotors http://t.co/BpfobLA2A7 http://t.co/LmCXPhWpX4	Thu Mar 26 08:25:04 +0000 2015	United Kingdom
Khomas	RT @NewEraNewspaper: New Ford Ranger 2015 revealed - https://t.co/CizuAZXiym #FordRanger http://t.co/Uvi2mmQXXJ	Thu Mar 26 08:25:06 +0000 2015	Namibia
New York	Ford : Mustang COUPE GT 2009 roush p 51 b mustang - Full read by eBay http://t.co/kiZriETLAl http://t.co/HSt8HgrLN1	Thu Mar 26 08:25:06 +0000 2015	United States
None	RT @CTVNews: Ford recalls 213,000 police vehicles; door springs may not hold in side-impact crash http://t.co/zmneRQmk1g	Thu Mar 26 08:25:06 +0000 2015	Canada
Calabarzon	New ferrari watch! ❤️🔥	Thu Mar 26 08:25:09 +0000 2015	Philippines
New York	Ford : F-250 xl package Ford super diesel twin turbo 8 foot bed F250 heavy duty xl work tr… http://t.co/hsMLE61k0F http://t.co/9MgiYEghue	Thu Mar 26 08:25:12 +0000 2015	United States
None	RT @ScuderiaFerrari: .@Ferrari No need to say where Seb is with a #Ferrari #CaliforniaT ..! Clues? We are racing here this weekend #MalGP h…	Thu Mar 26 08:25:14 +0000 2015	None
None	Ford Fulkerson Algorithm for Maximum Flow http://t.co/duaSiabPvP	Thu Mar 26 08:25:15 +0000 2015	India
None	RT @JOlurinde: Under GEJ admin, leadership global car giants Nissan, Hyundai, Kia all began building cars in Nigeria. God bless PGEJ! #WeTr…	Thu Mar 26 08:25:20 +0000 2015	United Kingdom
New York	HotWheels REDLINE CLASSIC 32 FORD VICKY 1969 PURPLE - Full read by eBay http://t.co/LXdSlRYtc7 http://t.co/yhm2VBZLwF	Thu Mar 26 08:25:22 +0000 2015	United States
New York	Vintage NINCO Classics FERRARI 166 MM 1/32 Slot Car / Scalextric / SCX - Full read by eBay http://t.co/rtFbTE74GV http://t.co/gSpyryVvIr	Thu Mar 26 08:25:22 +0000 2015	United States
None	RT @ScuderiaFerrari: .@Ferrari No need to say where Seb is with a #Ferrari #CaliforniaT ..! Clues? We are racing here this weekend #MalGP h…	Thu Mar 26 08:25:27 +0000 2015	None
None	RT @Nissan: RT for #GTR #NISMO. FAVE for #370Z #NISMO. http://t.co/NCIAD5DKI1	Thu Mar 26 08:25:30 +0000 2015	None
None	VIDEO: Ford tech 'stops people speeding' http://t.co/jK4OH4wIkl via BBCBreaking BBCWorld #news	Thu Mar 26 08:25:36 +0000 2015	None
Haryana	RT @BunnyPunia: First look at the @Ford @FordIndia #FigoAspire at #FordSanand @KanikaSood14 @ShantonilNag on sale later this yr http://t.co…	Thu Mar 26 08:25:50 +0000 2015	India
Oklahoma	@Mr_Rem_ 2015 Ford Everest coming to Malaysia later this year – more details on the SUV, as SDAC be... http://t.co/KRkEkbz6yg @Abg_Kwsn7	Thu Mar 26 08:25:59 +0000 2015	United States
None	RT @Fact: The Dubai police fleet includes a Lamborghini, Ferrari and Bentley. This is to allow them to catch speeders who can outrun other …	Thu Mar 26 08:26:04 +0000 2015	United Kingdom
None	RT @Fact: The Dubai police fleet includes a Lamborghini, Ferrari and Bentley. This is to allow them to catch speeders who can outrun other …	Thu Mar 26 08:26:04 +0000 2015	None
None	RT @Fact: The Dubai police fleet includes a Lamborghini, Ferrari and Bentley. This is to allow them to catch speeders who can outrun other …	Thu Mar 26 08:26:04 +0000 2015	United Kingdom
None	RT @Fact: The Dubai police fleet includes a Lamborghini, Ferrari and Bentley. This is to allow them to catch speeders who can outrun other …	Thu Mar 26 08:26:04 +0000 2015	United Kingdom
None	RT @Fact: The Dubai police fleet includes a Lamborghini, Ferrari and Bentley. This is to allow them to catch speeders who can outrun other …	Thu Mar 26 08:26:04 +0000 2015	United Kingdom
None	RT @Fact: The Dubai police fleet includes a Lamborghini, Ferrari and Bentley. This is to allow them to catch speeders who can outrun other …	Thu Mar 26 08:26:04 +0000 2015	United Kingdom
None	RT @Fact: The Dubai police fleet includes a Lamborghini, Ferrari and Bentley. This is to allow them to catch speeders who can outrun other …	Thu Mar 26 08:26:04 +0000 2015	United Kingdom
None	RT @Fact: The Dubai police fleet includes a Lamborghini, Ferrari and Bentley. This is to allow them to catch speeders who can outrun other …	Thu Mar 26 08:26:04 +0000 2015	United Kingdom
None	RT @Fact: The Dubai police fleet includes a Lamborghini, Ferrari and Bentley. This is to allow them to catch speeders who can outrun other …	Thu Mar 26 08:26:04 +0000 2015	United Kingdom
None	RT @Fact: The Dubai police fleet includes a Lamborghini, Ferrari and Bentley. This is to allow them to catch speeders who can outrun other …	Thu Mar 26 08:26:04 +0000 2015	United Kingdom
None	RT @Fact: The Dubai police fleet includes a Lamborghini, Ferrari and Bentley. This is to allow them to catch speeders who can outrun other …	Thu Mar 26 08:26:04 +0000 2015	United States
None	RT @Fact: The Dubai police fleet includes a Lamborghini, Ferrari and Bentley. This is to allow them to catch speeders who can outrun other …	Thu Mar 26 08:26:04 +0000 2015	United Kingdom
None	RT @Fact: The Dubai police fleet includes a Lamborghini, Ferrari and Bentley. This is to allow them to catch speeders who can outrun other …	Thu Mar 26 08:26:05 +0000 2015	United Kingdom
British Columbia	RT @_TeamFord_: Throwback Ford! http://t.co/6xGjAGRNYz	Thu Mar 26 08:26:05 +0000 2015	Canada
New York	Ford : F-250 xl package Ford super diesel twin turbo 8 foot bed F250 heavy duty xl work tr… http://t.co/tPuoi1XzCz http://t.co/IB1wLTTgFF	Thu Mar 26 08:26:06 +0000 2015	United States
New York	Ford : Mustang COUPE GT 2009 roush p 51 b mustang - Full read by eBay http://t.co/EPpYksXEos http://t.co/pfp7J8JksD	Thu Mar 26 08:26:07 +0000 2015	United States
New York	Ford : F-250 xl package Ford super diesel twin turbo 8 foot bed F250 heavy duty xl work tr… http://t.co/PhdQe3XLC9 http://t.co/8CGYuGwRFF	Thu Mar 26 08:26:09 +0000 2015	United States
Dublin	Nail Francis: France are a pub team, Wales haven't a hope in World Cup and George Ford is a passenger in the physical stakes - …	Thu Mar 26 08:26:14 +0000 2015	Ireland
New York	HotWheels REDLINE CLASSIC 32 FORD VICKY 1969 PURPLE - Full read by eBay http://t.co/YT84iCjpk0 http://t.co/r7F1IYohua	Thu Mar 26 08:26:17 +0000 2015	United States
