[121.226491, 14.487126]	Test drive. Ford Ranger. Off to Morong. 🚘	Thu Mar 26 07:19:12 +0000 2015	PHL-CND
None	1:18 Exoto Ford "999" Racer, $1 Start, NO RESERVE! - Full read by eBay http://t.co/GoNkfHIlqB http://t.co/I6n9fNdgKf	Thu Mar 26 07:19:14 +0000 2015	New York
None	1:18 Exoto Ford "999" Racer, $1 Start, NO RESERVE! - Full read by eBay http://t.co/ZkmfGoClA0 http://t.co/iWjYFZ8zxu	Thu Mar 26 07:19:17 +0000 2015	New York
None	1:18 Exoto Ford "999" Racer, $1 Start, NO RESERVE! - Full read by eBay http://t.co/Gcys9gCNt1 http://t.co/gOUwZDmNjD	Thu Mar 26 07:19:20 +0000 2015	New York
None	1:18 Exoto Ford "999" Racer, $1 Start, NO RESERVE! - Full read by eBay http://t.co/iceOB1D3c5 http://t.co/bxdLhsnYT5	Thu Mar 26 07:19:26 +0000 2015	New York
None	1:18 Exoto Ford "999" Racer, $1 Start, NO RESERVE! - Full read by eBay http://t.co/3Nzezh0hK8 http://t.co/6uLX89X65a	Thu Mar 26 07:19:29 +0000 2015	New York
None	Rosberg: "I don't think it's right to say we're further ahead than 2014. Ferrari are closer than our nearest rival last year" #MalaysiaGP	Thu Mar 26 07:19:30 +0000 2015	Great Britain
None	1:18 Exoto Ford "999" Racer, $1 Start, NO RESERVE! - Full read by eBay http://t.co/LhydW0bwAC http://t.co/YZnWJorU8O	Thu Mar 26 07:19:32 +0000 2015	New York
None	@YellDavid @NFS_Jacob @Nissan @DRIVECLUB The 370Z looks ugly with the lights.	Thu Mar 26 07:19:35 +0000 2015	WARNING: Explicit language
None	1:18 Exoto Ford "999" Racer, $1 Start, NO RESERVE! - Full read by eBay http://t.co/Gusj8PutMS http://t.co/avnK28pEiN	Thu Mar 26 07:19:35 +0000 2015	New York
None	Tom Ford Reportedly Has a Movie with George Clooney in the Works - http://t.co/3P0hFTKAay #highbg @highbgcom http://t.co/Qj8onRp442	Thu Mar 26 07:19:37 +0000 2015	New York
None	RT @JennieGow: Shame, I’m hearing that Vettel will not be going to the Merc debrief tomorrow. Apparently Ferrari have ruled it out. #F1	Thu Mar 26 07:19:37 +0000 2015	Munich
None	RT @F1: Rosberg: "I don't think it's right to say we're further ahead than 2014. Ferrari are closer than our nearest rival last year" #Mala…	Thu Mar 26 07:19:38 +0000 2015	London, United Kingdom 
None	RT @ChaudhryShankar: Gujarat CM @anandibenpatel inaugurated ambitious " Vehicle Assembly &amp; Engine Plan" - an endeavour of @Ford, at Sanand …	Thu Mar 26 07:19:39 +0000 2015	pune
None	1:18 Exoto Ford "999" Racer, $1 Start, NO RESERVE! - Full read by eBay http://t.co/TDQYpqCTlp http://t.co/W5HUz3sMXf	Thu Mar 26 07:19:39 +0000 2015	New York
None	1:18 Exoto Ford "999" Racer, $1 Start, NO RESERVE! - Full read by eBay http://t.co/RISNjDfsxX http://t.co/xghQMkxv0I	Thu Mar 26 07:19:42 +0000 2015	New York
None	Eagle Ford Traffic Deaths Increase 13% – How many of the traffic victims can be related to the extraction of shale… http://t.co/6Oc0J19Hj3	Thu Mar 26 07:19:44 +0000 2015	International
None	1:18 Exoto Ford "999" Racer, $1 Start, NO RESERVE! - Full read by eBay http://t.co/gs2Y38woL6 http://t.co/JqsKnWWgLt	Thu Mar 26 07:19:44 +0000 2015	New York
None	1:18 Exoto Ford "999" Racer, $1 Start, NO RESERVE! - Full read by eBay http://t.co/LWZ7jf7B5K http://t.co/Q9epUd2nFm	Thu Mar 26 07:19:47 +0000 2015	New York
None	Sebastian Vettel in today Sepang http://t.co/g2GsbW9nfO #sebastianvettel #vettel #formula1 #f1 #ferrari #forza #scuderia #alonso #bottas	Thu Mar 26 07:19:49 +0000 2015	Hungary
None	Ford Back to Basics at Fraser River Lodge in Agassiz - @FordCanada #FordBackToBasics http://t.co/EBjAqQVdbb	Thu Mar 26 07:19:54 +0000 2015	Vancouver, BC
None	RT @news_in_summary: Six Nations 2015: Guscott on Ford, #Wales &amp; team of the week http://t.co/xVc5uTL430 #ZippedNews http://t.co/OLwI0DYAMt	Thu Mar 26 07:19:54 +0000 2015	Wales
None	Ford Motors factory in Guj. Ford to produce new Fird Figo Aspire model in Sanand plant. @htTweets http://t.co/KxXkIBtN9w	Thu Mar 26 07:19:57 +0000 2015	Ahmedabad
None	RT @JennieGow: Shame, I’m hearing that Vettel will not be going to the Merc debrief tomorrow. Apparently Ferrari have ruled it out. #F1	Thu Mar 26 07:20:08 +0000 2015	Bretagne !
None	RT @F1: Rosberg: "I don't think it's right to say we're further ahead than 2014. Ferrari are closer than our nearest rival last year" #Mala…	Thu Mar 26 07:20:09 +0000 2015	Puebla, Pue. México
None	RT @F1: Rosberg: "I don't think it's right to say we're further ahead than 2014. Ferrari are closer than our nearest rival last year" #Mala…	Thu Mar 26 07:20:10 +0000 2015	Spain
None	2016 Jaguar XF, 2016 Ford Focus RS, Mid-Engine Corvette: Today’s Car News http://t.co/1THokl14vJ	Thu Mar 26 07:20:10 +0000 2015	Arlington, VA
None	RT @Car_Porns: White Ferrari 458 😍💰 ' http://t.co/D3YvJ6e1Vz	Thu Mar 26 07:20:17 +0000 2015	bkk
None	RT @F1: Rosberg: "I don't think it's right to say we're further ahead than 2014. Ferrari are closer than our nearest rival last year" #Mala…	Thu Mar 26 07:20:19 +0000 2015	새빌 로 W1 웨스트민스터, 테일러숍
None	RT @sebvettelnews: Ferrari has canceled Sebastian Vettel's visit at the Mercedes engineering meeting tomorrow.

via @NicolaBILD

#MalaysiaG…	Thu Mar 26 07:20:22 +0000 2015	+65
None	Take out a study loan and stand a chance to win a Ford Figo, so you can cruise through your studies.http://t.co/P1wDcX2hWa	Thu Mar 26 07:20:24 +0000 2015	ÜT: -26.157885,28.105654
None	RT @F1: Rosberg: "I don't think it's right to say we're further ahead than 2014. Ferrari are closer than our nearest rival last year" #Mala…	Thu Mar 26 07:20:29 +0000 2015	KL, Malaysia
None	Beauty Offers http://t.co/yPa2aBjR1a OAKLEY OX8034-0951 FERRARI SCUDERIA MARSHAL BLACK RED EYEWARE EYEGLASSES FRA… http://t.co/7VWn614n93	Thu Mar 26 07:20:35 +0000 2015	USA
None	RT @F1: Rosberg: "I don't think it's right to say we're further ahead than 2014. Ferrari are closer than our nearest rival last year" #Mala…	Thu Mar 26 07:20:35 +0000 2015	Bangalore, India
None	RT @F1: Rosberg: "I don't think it's right to say we're further ahead than 2014. Ferrari are closer than our nearest rival last year" #Mala…	Thu Mar 26 07:20:39 +0000 2015	Lviv, Ukraine
None	RT @Car_Porns: White Ferrari 458 😍💰 ' http://t.co/D3YvJ6e1Vz	Thu Mar 26 07:20:42 +0000 2015	LH
None	Ford negotiating with TenCent to install @WeChatBuilder help connected drivers go handsfree http://t.co/WZbuQ9QzNF	Thu Mar 26 07:20:49 +0000 2015	Cape Town
None	RT @teandkimi: Ferrari are spoil sports! Damn, it would be funny if Seb really does turn up at the Merc debrief.	Thu Mar 26 07:20:52 +0000 2015	+65
None	RT @neil_in_barrow: Big day for Ulverston: the controversial proposals for a new supermarket and homes on Ford Park both due to be decided.…	Thu Mar 26 07:20:56 +0000 2015	North West England
None	FInd what you need for your #Nissan Maxima http://t.co/Dk7SG7x5cg #follow	Thu Mar 26 07:20:56 +0000 2015	MN, USA
None	RT @F1: Rosberg: "I don't think it's right to say we're further ahead than 2014. Ferrari are closer than our nearest rival last year" #Mala…	Thu Mar 26 07:20:57 +0000 2015	Cheras
None	I'm listening to Nick Ferrari on @lbc http://t.co/X6HO8YGT2c	Thu Mar 26 07:21:00 +0000 2015	İstanbul
None	#SuperCarNews : Ferrari 458 Challenge Race Car by Impressive Wrap Hong Kong Looks Like a Fighter Plane: The la... http://t.co/NIvV8bdDKs	Thu Mar 26 07:21:02 +0000 2015	Detroit, MI
None	@bushontheradio @absoluteradio Fav car is Ferrari F40 and stunt idea is to jump off the top of the Grand Canyon drinking a pint!	Thu Mar 26 07:21:11 +0000 2015	Wherever I lay my hat......
None	RT @F1: Rosberg: "I don't think it's right to say we're further ahead than 2014. Ferrari are closer than our nearest rival last year" #Mala…	Thu Mar 26 07:21:11 +0000 2015	Bulgaria
None	RT @JennieGow: Shame, I’m hearing that Vettel will not be going to the Merc debrief tomorrow. Apparently Ferrari have ruled it out. #F1	Thu Mar 26 07:21:17 +0000 2015	#PitLaneToPodium 
None	RT @SlammedJunction: Photo by Dylanlspangler #Nissan #240sx 
http://t.co/UWyeuwwKpi http://t.co/jYkcgIR53G	Thu Mar 26 07:21:21 +0000 2015	Califonia, San Francisco
None	RT @F1: Rosberg: "I don't think it's right to say we're further ahead than 2014. Ferrari are closer than our nearest rival last year" #Mala…	Thu Mar 26 07:21:26 +0000 2015	Prague (CZ), Mannheim soon^^
None	I want a Nissan GTR.

It's my dream car.	Thu Mar 26 07:21:27 +0000 2015	With The 6.
None	Harrison Ford Fairlane @midnight #FantasyCelebs	Thu Mar 26 07:21:28 +0000 2015	Canada, Earth
None	Ford invests $1 billion in new plant in Gujarat; aims to triple exports from India http://t.co/cXugnc64Kh	Thu Mar 26 07:21:32 +0000 2015	India
None	RT @F1: Rosberg: "I don't think it's right to say we're further ahead than 2014. Ferrari are closer than our nearest rival last year" #Mala…	Thu Mar 26 07:21:33 +0000 2015	Mandaluyong
None	Ford invests $1 billion in new plant in Gujarat; aims to triple exports from India http://t.co/nZ6CqY6tWJ http://t.co/krLOojkfAv	Thu Mar 26 07:21:33 +0000 2015	India
None	RT @F1: Rosberg: "I don't think it's right to say we're further ahead than 2014. Ferrari are closer than our nearest rival last year" #Mala…	Thu Mar 26 07:21:34 +0000 2015	にこにこにこにこ
None	RT @F1: Rosberg: "I don't think it's right to say we're further ahead than 2014. Ferrari are closer than our nearest rival last year" #Mala…	Thu Mar 26 07:21:40 +0000 2015	Jules, plz comeback to us
None	RT @deray: Yes, let's talk about violence. Mike Brown, Ezell Ford, Aiyana Jones, Tamir Rice, Eric Garner, Rekia Boyd were violently killed …	Thu Mar 26 07:21:46 +0000 2015	Sacramento, CA
None	RT @TheFunnyWorId: Liam Nissan. http://t.co/yUoyMZYFD6	Thu Mar 26 07:21:47 +0000 2015	618 ✈️ 270
None	$FI:IM The battle for Canada: Ford and Fiat Chrysler vie to be No. 1 #FIAT INDUSTRIAL SPA  http://t.co/gJAs0pN9ti #STOXX600	Thu Mar 26 07:21:47 +0000 2015	London
None	John Hennessey Talks Details, Drives The Wheels Off Of HPE700 2015 Ford Mustang: Video http://t.co/HPV4a2JVfo	Thu Mar 26 07:21:49 +0000 2015	North Central Connecticut, USA
None	RT @ThePlaylist: Jake Gyllenhaal, Amy Adams, Joaquin Phoenix &amp; More Circling Tom Ford's 'Nocturnal Animals' http://t.co/EUQ32vHXo4	Thu Mar 26 07:21:50 +0000 2015	UK
None	Ford aims to triple exports from India with $1 billion plant  - http://t.co/rcDSuzkeRQ	Thu Mar 26 07:21:54 +0000 2015	Worldwide
None	RT @ChaudhryShankar: Gujarat CM @anandibenpatel inaugurated ambitious " Vehicle Assembly &amp; Engine Plan" - an endeavour of @Ford, at Sanand …	Thu Mar 26 07:21:55 +0000 2015	India
None	RT @LangaMahesh: Ford Motors factory in Guj. Ford to produce new Fird Figo Aspire model in Sanand plant. @htTweets http://t.co/KxXkIBtN9w	Thu Mar 26 07:21:56 +0000 2015	India
None	“@SuperCarVines: LB Ferrari got hit, the reaction is priceless 😂 https://t.co/TvrudTbo7Y” I fucks with his jeep THO 😂	Thu Mar 26 07:21:57 +0000 2015	Miami,FL
None	RT @F1: Rosberg: "I don't think it's right to say we're further ahead than 2014. Ferrari are closer than our nearest rival last year" #Mala…	Thu Mar 26 07:21:58 +0000 2015	Arnhem (Gelderland)
None	RT @F1: Rosberg: "I don't think it's right to say we're further ahead than 2014. Ferrari are closer than our nearest rival last year" #Mala…	Thu Mar 26 07:21:59 +0000 2015	Milton Keynes, United Kingdom
None	“@DiscloseTruth13: I have found my dream Sunday cruiser, 1960 Ford Thunderbird http://t.co/KdL9PUZvqH” gosh! Luv these cars!	Thu Mar 26 07:22:04 +0000 2015	uk
None	RT @ChaudhryShankar: Gujarat CM @anandibenpatel inaugurated ambitious " Vehicle Assembly &amp; Engine Plan" - an endeavour of @Ford, at Sanand …	Thu Mar 26 07:22:08 +0000 2015	Ahmedabad
None	RT @EVSportsCorp: Electric crowd here at the Ford Center for the nightcap of a great day of postseason basketball in Evansville, IN! http:/…	Thu Mar 26 07:22:10 +0000 2015	Newburgh, IN
None	RT @TheFunnyWorId: Liam Nissan. http://t.co/yUoyMZYFD6	Thu Mar 26 07:22:16 +0000 2015	Modesto, CA
None	RT @F1: Rosberg: "I don't think it's right to say we're further ahead than 2014. Ferrari are closer than our nearest rival last year" #Mala…	Thu Mar 26 07:22:21 +0000 2015	Chelmsford, United Kingdom
None	RT @ReutersIndia: Ford CEO says Figo Aspire will be launched for sale in India later this year	Thu Mar 26 07:22:28 +0000 2015	Vancouver
None	RT @TheWrap: Jake Gyllenhaal, Amy Adams Eyed to Star in Tom Ford's Thriller 'Nocturnal Animals' http://t.co/yBFRgMyaJW http://t.co/o8dJr8yu…	Thu Mar 26 07:22:28 +0000 2015	Italy ♥  LOST IN PARADISE
None	RT @ChaudhryShankar: Gujarat CM @anandibenpatel inaugurated ambitious " Vehicle Assembly &amp; Engine Plan" - an endeavour of @Ford, at Sanand …	Thu Mar 26 07:22:30 +0000 2015	Noida, Uttar Pradesh
None	@sjamesjourno Ford all day long. There's no way Farrell can get our back line moving like Ford does.	Thu Mar 26 07:22:30 +0000 2015	Englandshire
None	RT @injustice836: Henry Ford produced vehicles for both the Nazis and the Allies, because corporations have no nation and money is their on…	Thu Mar 26 07:22:42 +0000 2015	Southern California
None	RT @F1: Rosberg: "I don't think it's right to say we're further ahead than 2014. Ferrari are closer than our nearest rival last year" #Mala…	Thu Mar 26 07:22:44 +0000 2015	No.83, Lane 355 Xuan Dinh road
None	RT @LangaMahesh: Ford Motors factory in Guj. Ford to produce new Fird Figo Aspire model in Sanand plant. @htTweets http://t.co/KxXkIBtN9w	Thu Mar 26 07:22:47 +0000 2015	India
None	Ford cars slow when they see speed-limit signs.  http://t.co/QuiPNnnGwc	Thu Mar 26 07:22:50 +0000 2015	Neuston, Chester, England, UK
None	RT @ChaudhryShankar: Gujarat CM @anandibenpatel inaugurated ambitious " Vehicle Assembly &amp; Engine Plan" - an endeavour of @Ford, at Sanand …	Thu Mar 26 07:22:51 +0000 2015	Ahmedabad 
None	RT @F1: Rosberg: "I don't think it's right to say we're further ahead than 2014. Ferrari are closer than our nearest rival last year" #Mala…	Thu Mar 26 07:22:53 +0000 2015	My Home
None	#Cars #Deals http://t.co/jk52GPqfH0 Master Disconnect Kit For Ford, GM &amp; Chrysler Vehicles - 648727 #73162

$42.2… http://t.co/l8PZuDKdK3	Thu Mar 26 07:22:54 +0000 2015	USA
None	_{ "Quality means doing it right when no one is looking." - Henry Ford {_	Thu Mar 26 07:22:56 +0000 2015	Van Buren, AR
None	Ford recalls over 220,000 vehicles in North America for three issues http://t.co/6Te8dGxXsQ	Thu Mar 26 07:23:02 +0000 2015	ERIE, PA #IFollowBack #DC4L
None	@sjamesjourno there is no comparison ..... ford every time ..... back up Cipriani	Thu Mar 26 07:23:09 +0000 2015	Tetbury UK
None	@bushontheradio

1. 1993 Ford Sierra smelling of cigarettes and regret.

2. To drive a car whilst not under a cloud of right-wing rhetoric.	Thu Mar 26 07:23:12 +0000 2015	Gloucestershire
None	RT @talktosanjai: #Ford Motor Co has invested $1 billion in a new plant in #Gujarat; to triple #exports from the country, says chief execut…	Thu Mar 26 07:23:15 +0000 2015	London UK
None	RT @LangaMahesh: Ford Motors factory in Guj. Ford to produce new Fird Figo Aspire model in Sanand plant. @htTweets http://t.co/KxXkIBtN9w	Thu Mar 26 07:23:16 +0000 2015	Madrid
None	RT @F1: Rosberg: "I don't think it's right to say we're further ahead than 2014. Ferrari are closer than our nearest rival last year" #Mala…	Thu Mar 26 07:23:23 +0000 2015	Dublin, Ireland.
None	RT @F1: Rosberg: "I don't think it's right to say we're further ahead than 2014. Ferrari are closer than our nearest rival last year" #Mala…	Thu Mar 26 07:23:30 +0000 2015	Kelantan
None	RT @F1: Rosberg: "I don't think it's right to say we're further ahead than 2014. Ferrari are closer than our nearest rival last year" #Mala…	Thu Mar 26 07:23:32 +0000 2015	homebody囧
None	RT @ChaudhryShankar: Gujarat CM @anandibenpatel inaugurated ambitious " Vehicle Assembly &amp; Engine Plan" - an endeavour of @Ford, at Sanand …	Thu Mar 26 07:23:36 +0000 2015	Ahmedabad
None	“@IndiaToday: Ford invests $1 billion in new plant in Gujarat; aims to triple exports from India http://t.co/22WZGBoJDG” wow wow!!!	Thu Mar 26 07:23:38 +0000 2015	Cochin
None	Damn.. #cummins #firstgen #turbo #diesel #dodge #ford #chevy... http://t.co/qpGanWftg7 http://t.co/SYVvtaBP6s	Thu Mar 26 07:23:40 +0000 2015	Mecca
None	For Jazz Blues, my pick will be Robben Ford. Dia dulu guitarist Miles Davis. Suggested listen is Peace On My Mind. http://t.co/jzZSpfXPUm	Thu Mar 26 07:23:41 +0000 2015	twtmuzik.curator@gmail.com
[-0.499482, 51.74213]	The Tom Ford models are something else 🌈🌈✨	Thu Mar 26 07:23:42 +0000 2015	 Land of the Gods and Monsters
None	Envy!!! 😶👌 #Nissan #Skyline #R34 #GTR #GTRLife #White #Nismo... http://t.co/kpC4XirB2K http://t.co/iTYQAkEbxA	Thu Mar 26 07:23:45 +0000 2015	Mecca
None	Motors &amp; Offers &gt;&gt; http://t.co/Qg8tYuxw2z #83 New Spark Plug Wire Set of 8 E150 Van E250 F150 Truck F250 Ford E-1… http://t.co/9f1veHIXdm	Thu Mar 26 07:23:46 +0000 2015	USA
None	RT @F1: Rosberg: "I don't think it's right to say we're further ahead than 2014. Ferrari are closer than our nearest rival last year" #Mala…	Thu Mar 26 07:23:48 +0000 2015	+254
None	RT @HollywoodQuotes: We all have big changes in our lives that are more or less a second chance. -Harrison Ford	Thu Mar 26 07:23:53 +0000 2015	Austin, TX, USA
None	RT @LangaMahesh: Ford Motors factory in Guj. Ford to produce new Fird Figo Aspire model in Sanand plant. @htTweets http://t.co/KxXkIBtN9w	Thu Mar 26 07:23:55 +0000 2015	Kolkata
None	RT @tew1984: @bushontheradio

1. 1993 Ford Sierra smelling of cigarettes and regret.

2. To drive a car whilst not under a cloud of right-w…	Thu Mar 26 07:23:56 +0000 2015	N6, London
None	RT @F1: Rosberg: "I don't think it's right to say we're further ahead than 2014. Ferrari are closer than our nearest rival last year" #Mala…	Thu Mar 26 07:24:02 +0000 2015	YOKOHAMA
None	RT @NissanEurope: We call him Speedy. For a real rush, check out the #JukeNismoRS: http://t.co/dJ3kwrkp4S
https://t.co/aaVjAcPq6J	Thu Mar 26 07:24:08 +0000 2015	Berlin, Germany
None	RT @NissanEurope: Fact! The #Nissan #GTR's engine tilts forward slightly to then align perfectly with the car under hard acceleration! http…	Thu Mar 26 07:24:08 +0000 2015	Berlin, Germany
None	RT @NissanEurope: Fact! The #Nissan #GTR's engine tilts forward slightly to then align perfectly with the car under hard acceleration! http…	Thu Mar 26 07:24:08 +0000 2015	Berlin, Germany
None	Ford : Mustang FASTBACK VERT 1965 mustang fastback convertible roadster coupe 1966 1967 19… http://t.co/SHSWb9iRHl http://t.co/LpCuiJxpDH	Thu Mar 26 07:24:09 +0000 2015	New York
None	Ford : Mustang FASTBACK VERT 1965 mustang fastback convertible roadster coupe 1966 1967 19… http://t.co/6pXmHdDmno http://t.co/B7Q9sNEdaQ	Thu Mar 26 07:24:11 +0000 2015	New York
None	RT @ONeilNissan1: Heartstopping excitement.Beware #TheRidesofMarch.Show us ur ride.#Nissan #Altima #NissanAltima http://t.co/gwcu6NOEMV htt…	Thu Mar 26 07:24:11 +0000 2015	Berlin, Germany
None	RT @Nissan_MSport: Thanks to the great crew at Motors Nissan in Launceston for having us. Get down there if you're close by! #V8SC http://t…	Thu Mar 26 07:24:13 +0000 2015	Berlin, Germany
None	RT @Nissan_MSport: Nissan Global Motorsport chief @IamDarrenCox will be answering fans questions. Aussie tweeters can join in at 6am Friday…	Thu Mar 26 07:24:14 +0000 2015	Berlin, Germany
None	RT @Nissan_MSport: The #7 @autodesk Nissan Altima of @toddkellyracing ahead of the Tasmania SuperSprint #V8SC #Nissan #NISMO http://t.co/yT…	Thu Mar 26 07:24:14 +0000 2015	Berlin, Germany
None	RT @F1: Rosberg: "I don't think it's right to say we're further ahead than 2014. Ferrari are closer than our nearest rival last year" #Mala…	Thu Mar 26 07:24:20 +0000 2015	#KeepFightingMichael
None	#ferrari Ferrari 458 Challenge Race Car by Impressive Wrap Hong Kong Looks Like a Fig... http://t.co/Rqy7meOUl9 - http://t.co/IdPbUSedep	Thu Mar 26 07:24:24 +0000 2015	Everywhere
None	RT @F1: Rosberg: "I don't think it's right to say we're further ahead than 2014. Ferrari are closer than our nearest rival last year" #Mala…	Thu Mar 26 07:24:26 +0000 2015	Tronoh, Perak
None	@cmpg_ciu @GlosRoadPol @GlosRoads and at 4am this morning the Thames Head Railway Bridge Ford on the A433 was already filling up with water	Thu Mar 26 07:24:36 +0000 2015	Tetbury UK
None	RT @Nissan: Some things are just better on waffles. #InternationalWaffleDay http://t.co/mRYG2H9rVC	Thu Mar 26 07:24:38 +0000 2015	Amman, Jordan
None	http://t.co/cjzkr4ItKI

The Monk Who Sold His Ferrari.Deal of the day : Check Offer Price

#coupon http://t.co/eGD3wFAvJ0	Thu Mar 26 07:24:43 +0000 2015	INDIA
None	RT @LangaMahesh: Ford Motors factory in Guj. Ford to produce new Fird Figo Aspire model in Sanand plant. @htTweets http://t.co/KxXkIBtN9w	Thu Mar 26 07:24:45 +0000 2015	India
None	my favorites are the ones where the letters are arranged randomly

(Nissan Stagea) http://t.co/vNiT8VgL14	Thu Mar 26 07:24:53 +0000 2015	CT
None	RT @Islandgirl1367: FORD MUSTANG GT-CONCEPT RED CONVERTIBLE-DIECAST CAR (Scale 1:18) #Ford http://t.co/NybcZ4AZA2 #forsale on #ebay #cars #…	Thu Mar 26 07:24:56 +0000 2015	MN
None	How would drivers’ habits change in self-driving cars? - Research by @UNTanthropology and Nissan Research Center http://t.co/putxcSUKGI	Thu Mar 26 07:25:01 +0000 2015	Torino, Italy
None	I liked a @YouTube video http://t.co/KVWl5YoMim All-new Ford Focus RS on the road	Thu Mar 26 07:25:02 +0000 2015	CAli
None	RT @Nissan: RT for #GTR #NISMO. FAVE for #370Z #NISMO. http://t.co/NCIAD5DKI1	Thu Mar 26 07:25:02 +0000 2015	CHICAGO | DALLAS | FORT WORTH
None	Latest - VIDEO: Ford tech 'stops people speeding' http://t.co/Cgdyyvkand Via BBC	Thu Mar 26 07:25:03 +0000 2015	#Africa
None	RT @Nissan: RT for #GTR #NISMO. FAVE for #370Z #NISMO. http://t.co/NCIAD5DKI1	Thu Mar 26 07:25:19 +0000 2015	Россия
[-81.344566, 28.52415]	#SuspiciousPerson at 2946 Curry Ford Road. #orlpol	Thu Mar 26 07:25:34 +0000 2015	Orlando, Florida
None	RT @IndiaToday: Ford invests $1 billion in new plant in Gujarat; aims to triple exports from India http://t.co/cXugnc64Kh	Thu Mar 26 07:25:40 +0000 2015	Bharat
None	RT @JennieGow: Shame, I’m hearing that Vettel will not be going to the Merc debrief tomorrow. Apparently Ferrari have ruled it out. #F1	Thu Mar 26 07:25:43 +0000 2015	Hong Kong
None	RT @JennieGow: Shame, I’m hearing that Vettel will not be going to the Merc debrief tomorrow. Apparently Ferrari have ruled it out. #F1	Thu Mar 26 07:25:46 +0000 2015	England & America
None	@BT_India Gujarat has no natural talent in Engineering, particularly auto industry, the @Ford wont be able to meet the benchmarks. #Strategy	Thu Mar 26 07:25:48 +0000 2015	Chandigarh, India
None	RT @rvaidya2000: http://t.co/4GPALO1uIQ  Ratan Tata humiliated by Ford in 99-- Incidentally many of our tycoons have been humiliated by whi…	Thu Mar 26 07:26:03 +0000 2015	indore
None	RT @Nissan: RT for #GTR #NISMO. FAVE for #370Z #NISMO. http://t.co/NCIAD5DKI1	Thu Mar 26 07:26:03 +0000 2015	南東北
None	RT @CourtsideFilms: TJ Ford Jr. Son of Former College Basketball POY &amp; 10 Year NBA Veteran @TJ_Ford (VIDEO) http://t.co/b6qZvlk1dY http://t…	Thu Mar 26 07:26:06 +0000 2015	Zone 3 / 3rd World
None	#teamfollowback BRIEF-Ford Motor says Gujarat plant to have an initial annual capacity of 240,000… http://t.co/BluUOsrLFX #sougofollow	Thu Mar 26 07:26:06 +0000 2015	Indonesia
None	#InfinitiNews : Infiniti of Orland Park and Orland Park Nissan Partner with Automotive Internet Media to Launc... http://t.co/BSF9zIWSSI	Thu Mar 26 07:26:15 +0000 2015	Detroit, MI
None	2016 Ford F-150 SVT Raptor Release Date http://t.co/vTRraT8YUt	Thu Mar 26 07:26:21 +0000 2015	Banda Aceh, Indonesia
None	VIDEO: Ford tech 'stops people speeding' #bbcnews http://t.co/92sCXvCvsJ	Thu Mar 26 07:26:26 +0000 2015	Singapore
None	RT @50sAnd60s: '56 Ford Thunderbird 2-Door Convertible 💦💦 http://t.co/FhdZUjjaMh	Thu Mar 26 07:26:29 +0000 2015	est 1996
None	#NISSAN #GTR #Nismo #Godzilla -------------------------------------------
Follow my friend… http://t.co/rK3YzvxaCO http://t.co/69rwD9WYBS	Thu Mar 26 07:26:29 +0000 2015	João Pessoa PB 
None	RT @ChaudhryShankar: Gujarat CM @anandibenpatel inaugurated ambitious " Vehicle Assembly &amp; Engine Plan" - an endeavour of @Ford, at Sanand …	Thu Mar 26 07:26:34 +0000 2015	Mumbai
None	"@BiIlionaires: Galaxy wrapped Nissan GTR 😁🌌 http://t.co/tizRMlckM8"	Thu Mar 26 07:26:36 +0000 2015	SARAWAK
None	RT @CGI_UKNEWS: Mark Aitman CGI SME Accelerate Director  &amp; Jane Ford  UKspace  #SME lead welcome attendees to #CGISPACE http://t.co/fz2sR08…	Thu Mar 26 07:26:43 +0000 2015	Solihull, London
None	RT @BanzaiMatai: @CARmagSA journo @KyleK_CARmag drives the new Ford Focus 1,5 Ecoboost and reports here: http://t.co/xy3yTUXQo6 http://t.co…	Thu Mar 26 07:26:47 +0000 2015	NORTH WEST-SOUTH AFRICA 
None	RT @Nissan: RT for #GTR #NISMO. FAVE for #370Z #NISMO. http://t.co/NCIAD5DKI1	Thu Mar 26 07:26:49 +0000 2015	Россия, Хабаровский край
None	@f1pulse Kimi looks good in a #Ferrari top, I am not sure is that guy next to him still think Honda is still a good idea one. #F1inMalaysia	Thu Mar 26 07:27:01 +0000 2015	Milton Keynes UK
None	RT @sebvettel: There will be no meeting tomorow in the Mercedes garage as Ferrari said no to Sebastian.	Thu Mar 26 07:27:18 +0000 2015	Indonesia
None	001 Lita Ford "The Bitch is Back" 3-19-2013 Monsters of Rock Cruise http://t.co/lQZXuvLC6n	Thu Mar 26 07:27:19 +0000 2015	Fl by way of CA by way of Mo
None	RT @Nissan: RT for #GTR #NISMO. FAVE for #370Z #NISMO. http://t.co/NCIAD5DKI1	Thu Mar 26 07:27:26 +0000 2015	Санкт - Петербург
None	Popcorn Ceiling Removal Ford Heights, Illinois - Remove Popcorn Ceilings in... http://t.co/kylLS9N30y
 #PopcornCeilingRemovalIllinois(IL)	Thu Mar 26 07:27:26 +0000 2015	United States
None	Failure is simply the opportunity to begin again, this time more intelligently. � Henry Ford	Thu Mar 26 07:27:30 +0000 2015	Regina, Sask, Canada
None	Chris Joss - Ford Mustard Cutter - Monomaniacs Volume 1	Thu Mar 26 07:27:33 +0000 2015	Downtown Los Angeles, CA
